,0MainPrediction,1BackstagePrediction,2FOHPrediction,3Practice_RoomPrediction,4BacklinePrediction,5Merch_StandPrediction,6BarPrediction,Actual
6617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6618,0.0,0.0,0.0,0.99,0.2,0.0,0.0,3
6619,0.0,0.0,0.03,0.76,0.0,0.0,0.0,3
6620,0.0,0.0,0.01,0.01,0.0,0.0,0.0,4
6621,0.0,0.0,0.0,0.92,0.0,0.0,0.0,3
6622,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0
6623,0.49,0.0,0.03,0.0,0.0,0.0,0.01,4
6624,0.04,0.0,0.0,0.0,0.0,0.0,0.2,2
6625,0.01,0.0,0.0,0.0,0.14,0.0,0.0,4
6626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
6627,0.0,0.0,0.0,0.0,0.01,0.0,0.98,6
6628,0.01,0.0,0.09,0.0,0.01,0.0,0.02,4
6629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6630,0.0,0.0,0.0,0.0,0.77,0.0,0.0,4
6631,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2
6632,0.0,0.0,0.02,0.0,1.0,0.0,0.0,4
6633,0.0,0.0,0.0,0.0,0.0,0.0,0.04,6
6634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6635,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0
6636,0.01,0.0,0.0,0.16,0.0,0.4,0.02,5
6637,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
6638,0.0,0.0,0.0,0.02,0.0,0.0,0.0,3
6639,0.0,0.0,0.0,0.0,0.02,0.0,0.0,3
6640,0.0,0.0,0.0,0.01,0.02,0.0,0.0,3
6641,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
6642,0.09,0.0,0.0,0.02,0.0,0.0,0.0,2
6643,0.0,0.0,0.0,0.0,0.01,0.0,0.0,5
6644,0.03,0.0,0.0,0.0,0.0,0.0,0.85,6
6645,0.34,0.0,0.0,0.0,0.16,0.0,0.01,4
6646,0.0,0.92,0.0,0.0,0.0,0.0,0.0,1
6647,0.0,0.0,0.22,0.96,0.0,0.0,0.0,6
6648,0.01,0.0,0.01,0.02,0.01,0.0,0.43,0
6649,0.51,0.01,0.17,0.22,0.21,0.14,0.51,3
6650,0.0,0.0,0.05,0.0,0.04,0.0,0.0,3
6651,0.0,0.0,0.0,0.0,0.0,0.0,0.13,6
6652,0.04,0.0,0.01,0.34,0.01,0.0,0.01,3
6653,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0
6654,0.06,0.0,0.0,0.02,0.0,0.0,0.27,6
6655,0.01,0.0,0.02,0.28,0.0,0.0,0.16,6
6656,0.45,0.09,0.3,0.43,0.5,0.29,0.65,6
6657,0.03,0.0,0.0,0.01,0.02,0.0,0.0,0
6658,0.0,0.0,0.0,0.07,0.0,0.0,0.0,3
6659,0.02,0.0,0.0,0.06,0.01,0.0,0.03,3
6660,0.0,0.0,0.01,0.01,0.09,0.0,0.0,0
6661,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3
6662,0.52,0.0,0.01,0.0,0.0,0.0,0.0,0
6663,0.07,0.0,0.0,0.0,0.0,0.0,0.62,6
6664,0.0,0.0,0.01,1.0,0.0,0.0,0.0,3
6665,0.0,0.0,0.2,0.01,0.0,0.0,0.0,0
6666,0.0,0.0,0.0,0.0,0.08,0.6,0.0,6
6667,0.1,0.0,0.0,0.0,0.01,0.0,0.66,0
6668,0.0,0.0,0.0,0.05,0.0,0.0,0.0,3
6669,0.02,0.0,0.0,0.47,0.0,0.0,0.71,3
6670,0.0,0.0,0.06,0.0,0.18,0.0,0.23,6
6671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
6672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6673,0.04,0.0,0.0,0.0,0.06,0.0,0.0,5
6674,0.01,0.0,0.0,0.01,0.0,0.0,0.17,0
6675,0.0,0.0,0.0,0.83,0.0,0.0,0.0,3
6676,0.0,0.0,0.02,0.15,0.0,0.0,0.0,3
6677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6678,0.01,0.0,0.0,0.0,0.0,0.0,0.02,6
6679,0.0,0.0,0.0,0.0,0.0,0.01,0.0,5
6680,0.0,0.0,0.0,0.0,0.02,0.0,0.0,6
6681,0.11,0.0,0.0,0.33,0.17,0.07,0.0,3
6682,0.0,0.0,0.0,0.32,0.0,0.0,0.0,2
6683,0.07,0.0,0.0,0.0,0.45,0.0,0.0,3
6684,0.0,0.0,0.0,0.0,0.01,0.0,0.0,2
6685,0.0,0.0,0.07,0.04,0.01,0.06,0.0,4
6686,0.0,0.0,0.0,0.0,0.35,0.0,0.0,3
6687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6688,0.0,0.0,0.0,0.0,0.01,0.0,0.0,6
6689,0.0,0.0,0.0,0.85,0.0,0.0,0.0,3
6690,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2
6691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6692,0.0,0.0,0.0,0.05,0.0,0.0,0.0,3
6693,0.1,0.0,0.0,0.0,0.94,0.0,0.0,4
6694,0.0,0.0,0.39,0.11,0.0,0.0,0.0,3
6695,0.02,0.0,0.0,0.02,0.01,0.0,0.05,6
6696,0.54,0.0,0.0,0.0,0.0,0.0,1.0,6
6697,0.0,0.0,0.0,0.24,0.45,0.0,0.0,4
6698,0.45,0.09,0.3,0.43,0.5,0.29,0.65,0
6699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6700,0.0,0.0,0.0,0.0,0.02,0.0,0.0,2
6701,0.06,0.0,0.01,0.41,0.2,0.0,0.24,3
6702,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2
6703,0.0,0.0,1.0,0.0,0.01,0.07,0.0,4
6704,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0
6705,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0
6706,0.04,0.0,0.0,0.0,0.6,0.0,0.0,6
6707,0.0,0.0,0.0,0.0,0.98,0.01,0.0,4
6708,0.07,0.0,0.0,0.01,0.0,0.0,0.09,0
6709,0.11,0.0,0.0,0.0,0.0,0.0,0.01,6
6710,0.13,0.0,0.0,0.18,0.01,0.0,0.16,0
6711,0.0,0.0,0.06,0.0,0.04,0.0,0.0,4
6712,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4
6713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
6714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6715,0.07,0.0,0.01,0.03,0.05,0.92,0.04,0
6716,0.05,0.0,0.0,0.01,0.01,0.0,0.11,0
6717,0.0,0.0,0.0,0.0,0.03,0.0,0.47,3
6718,0.0,0.0,0.0,0.61,0.0,0.0,0.0,4
6719,0.0,0.0,0.43,0.0,0.99,0.0,0.0,4
6720,0.0,0.0,0.0,0.01,0.0,0.0,0.1,3
6721,0.0,0.0,0.83,0.0,0.0,0.0,0.0,4
6722,0.08,0.0,0.0,0.0,0.0,0.0,0.06,3
6723,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0
6724,0.0,0.0,0.01,0.0,0.98,0.01,0.0,4
6725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6726,0.01,0.0,0.13,0.0,0.47,0.0,0.03,4
6727,0.0,0.97,0.0,0.01,0.0,0.0,0.0,1
6728,0.0,0.0,0.02,0.36,0.0,0.0,0.0,3
6729,0.0,0.0,0.1,0.0,0.38,0.0,0.0,4
6730,0.0,0.0,0.0,0.0,0.97,0.0,0.0,2
6731,0.0,0.0,0.0,0.01,0.3,0.0,0.0,4
6732,0.0,0.0,0.0,0.0,0.44,0.0,0.0,5
6733,0.0,0.0,0.0,0.03,1.0,0.0,0.0,4
6734,0.0,0.0,0.02,0.0,0.01,0.01,0.0,2
6735,0.01,0.0,0.0,0.1,0.0,0.0,0.0,0
6736,0.02,0.0,0.0,0.01,0.02,0.05,0.0,4
6737,0.07,0.0,0.0,0.0,0.06,0.0,0.66,0
6738,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0
6739,0.02,0.0,0.01,0.0,0.05,0.0,0.0,4
6740,0.02,0.0,0.0,0.04,0.0,0.0,0.15,3
6741,0.0,0.0,0.0,0.75,0.0,0.0,0.0,3
6742,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
6743,0.0,0.0,0.02,0.03,0.0,0.0,0.0,4
6744,0.0,0.0,0.0,0.0,0.11,0.01,0.0,4
6745,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2
6746,0.0,0.0,0.03,0.0,0.06,0.0,0.0,4
6747,0.0,0.0,0.0,0.85,0.01,0.0,0.04,3
6748,0.03,0.0,0.45,0.0,0.0,0.0,0.0,6
6749,0.0,0.0,0.0,0.02,0.0,0.0,0.0,3
6750,0.0,0.0,0.0,0.0,0.01,0.0,0.02,6
6751,0.0,0.0,0.78,0.0,0.0,0.0,0.0,2
6752,0.31,0.0,0.21,0.08,0.07,0.0,0.01,3
6753,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0
6754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
6755,0.03,0.0,0.01,0.03,0.0,0.0,0.0,3
6756,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
6757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6758,0.29,0.0,0.0,0.0,0.64,0.0,0.07,6
6759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6760,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4
6761,0.0,0.0,0.45,0.0,0.14,0.0,0.0,3
6762,0.0,0.0,0.01,0.14,0.01,0.0,0.05,3
6763,0.56,0.0,0.06,0.27,0.15,0.06,0.72,6
6764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
6765,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0
6766,0.19,0.0,0.0,0.0,0.0,0.0,0.29,0
6767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6768,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0
6769,0.02,0.0,0.0,0.02,0.01,0.0,0.01,4
6770,0.02,0.0,0.0,0.0,0.0,0.0,0.0,4
6771,0.05,0.0,0.15,0.01,0.0,0.0,0.0,2
6772,0.06,0.0,0.0,0.0,0.07,0.0,0.01,5
6773,0.11,0.0,0.0,0.0,0.0,0.0,0.77,4
6774,0.0,0.0,0.0,0.0,0.11,0.0,0.0,4
6775,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3
6776,0.09,0.0,0.01,0.0,0.34,0.0,0.02,0
6777,0.02,0.0,0.0,0.0,0.17,0.0,0.0,2
6778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6779,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6
6780,0.04,0.0,0.0,0.0,0.01,0.0,0.03,0
6781,0.0,0.0,0.0,0.0,0.4,0.0,0.36,4
6782,0.0,0.0,0.13,0.0,0.02,0.0,0.0,0
6783,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4
6784,0.0,0.0,0.0,0.71,0.0,0.0,0.0,3
6785,0.0,0.0,0.01,0.0,0.0,0.0,0.0,4
6786,0.0,0.0,0.0,0.0,0.01,0.0,0.09,2
6787,0.01,0.0,0.05,0.0,0.0,0.0,0.01,4
6788,0.0,0.0,0.16,0.02,0.06,0.0,0.0,5
6789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6790,0.09,0.0,0.0,0.0,0.0,0.0,0.15,0
6791,0.0,0.0,0.01,0.54,0.0,0.0,0.01,3
6792,0.01,0.0,0.01,0.0,0.04,0.0,0.01,6
6793,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3
6794,0.08,0.0,0.16,0.0,0.99,0.0,0.05,4
6795,0.01,0.0,0.01,0.0,0.04,0.0,0.0,0
6796,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0
6797,0.0,0.0,0.0,0.9,0.0,0.0,0.0,4
6798,0.01,0.0,0.0,0.72,0.0,0.0,0.0,3
6799,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0
6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6801,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
6802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6803,0.14,0.0,0.09,0.0,0.8,0.28,0.33,5
6804,0.0,0.0,0.0,0.29,0.0,0.0,0.0,3
6805,0.06,0.0,0.02,0.01,0.03,0.0,0.0,2
6806,0.0,0.0,0.0,0.0,0.08,0.0,0.0,4
6807,0.17,0.0,0.02,0.0,0.0,0.0,0.0,2
6808,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
6809,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2
6810,0.0,0.0,0.65,1.0,0.06,0.0,0.0,2
6811,0.0,0.0,0.0,0.03,0.0,0.0,0.05,0
6812,0.0,0.0,0.02,0.0,0.05,0.0,0.0,0
6813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6814,0.01,0.0,0.0,0.0,0.7,0.0,0.0,4
6815,0.0,0.0,0.05,0.0,0.16,0.01,0.0,4
6816,0.02,0.0,0.0,0.0,0.0,0.0,0.01,6
6817,0.0,0.0,0.0,0.98,0.0,0.0,0.0,3
6818,0.3,0.0,0.01,0.01,0.0,0.0,0.01,0
6819,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0
6820,0.06,0.0,0.0,0.37,0.0,0.03,0.03,3
6821,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3
6822,0.0,0.0,0.0,0.02,0.01,0.0,0.0,3
6823,0.0,0.0,0.0,0.46,0.01,0.0,0.0,0
6824,0.01,0.0,0.0,0.01,0.0,0.0,0.0,5
6825,0.0,0.0,0.0,0.02,0.02,0.0,0.02,4
6826,0.0,0.0,0.0,0.0,0.01,0.0,0.0,3
6827,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6
6828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6829,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0
6830,0.07,0.0,0.01,0.0,0.0,0.0,0.0,4
6831,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0
6832,0.0,0.0,0.0,0.07,0.0,0.0,0.0,3
6833,0.0,0.0,0.0,0.0,0.63,0.0,0.03,2
6834,0.0,0.0,0.0,0.32,0.0,0.0,0.0,3
6835,0.01,0.0,0.0,0.66,0.0,0.0,0.01,3
6836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6837,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0
6838,0.01,0.0,0.0,0.0,0.0,0.0,0.02,4
6839,0.0,0.0,0.0,0.0,1.0,0.71,0.0,4
6840,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
6841,0.06,0.0,0.0,0.0,0.09,0.0,0.61,6
6842,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0
6843,0.0,0.0,0.97,0.0,0.0,0.0,0.0,4
6844,0.0,0.0,0.0,0.08,0.0,0.0,0.0,3
6845,0.0,0.0,0.41,0.0,0.1,0.0,0.0,4
6846,0.0,0.0,0.0,0.09,0.0,0.0,0.0,3
6847,0.0,0.0,0.03,0.0,0.0,0.0,0.0,6
6848,0.07,0.0,0.06,0.11,0.1,0.0,0.21,6
6849,0.0,0.0,0.0,0.0,0.09,0.0,0.0,4
6850,0.0,0.0,0.0,0.0,0.52,0.0,0.79,4
6851,0.01,0.0,0.0,0.08,0.1,0.0,0.05,3
6852,0.18,0.0,0.0,0.0,0.28,0.0,0.01,4
6853,0.95,0.0,0.0,0.0,0.0,0.0,0.05,0
6854,0.02,0.0,0.0,0.04,0.0,0.0,0.0,3
6855,0.01,0.0,0.0,0.02,0.01,0.0,0.0,3
6856,0.0,0.0,0.01,0.0,0.0,0.0,0.0,3
6857,0.0,0.0,0.13,0.03,0.0,0.0,0.0,0
6858,0.01,0.0,0.01,0.02,0.04,0.0,0.03,4
6859,0.0,0.0,0.0,0.26,0.0,0.0,0.0,2
6860,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0
6861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6862,0.0,0.0,0.07,0.0,0.0,0.0,0.0,2
6863,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6
6864,0.08,0.0,0.01,0.06,0.0,0.0,0.14,6
6865,0.01,0.0,0.0,1.0,0.0,0.0,0.0,3
6866,0.45,0.09,0.3,0.43,0.5,0.29,0.65,6
6867,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0
6868,0.07,0.0,0.0,0.0,0.01,0.0,0.47,0
6869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6870,0.46,0.0,0.0,0.0,0.04,0.0,0.0,2
6871,0.0,0.0,0.01,0.0,0.35,0.0,0.01,4
6872,0.0,0.0,0.0,0.02,0.0,0.0,0.0,3
6873,0.02,0.0,0.01,0.08,0.0,0.0,0.0,3
6874,0.25,0.0,0.01,0.0,0.87,0.0,0.0,2
6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6876,0.0,0.0,0.0,0.0,0.31,0.0,0.32,4
6877,0.0,0.0,0.0,0.09,0.47,0.0,0.0,0
6878,0.0,0.0,0.01,0.0,0.0,0.0,0.0,6
6879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6881,0.3,0.0,0.0,0.0,1.0,0.0,0.0,4
6882,0.02,0.0,0.41,0.0,0.87,0.0,0.0,4
6883,0.0,0.0,0.01,0.0,1.0,0.0,0.0,4
6884,0.02,0.0,0.02,0.12,0.02,0.06,0.0,5
6885,0.28,0.0,0.01,0.1,0.35,0.0,0.08,4
6886,0.0,0.0,0.01,0.0,0.13,0.98,0.0,5
6887,0.0,0.0,0.0,0.99,0.0,0.0,0.0,3
6888,0.0,0.0,0.0,0.0,0.0,0.24,0.0,4
6889,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0
6890,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0
6891,0.0,0.0,1.0,0.0,0.04,0.0,0.46,2
6892,0.05,0.0,0.0,0.0,0.96,0.0,0.01,4
6893,0.13,0.0,0.54,0.0,0.03,0.0,0.0,4
6894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6895,0.0,0.0,0.0,0.0,0.42,0.0,0.0,4
6896,0.01,0.0,0.0,0.0,0.02,0.0,0.0,5
6897,0.0,0.0,0.0,0.01,0.0,0.0,0.01,2
6898,0.02,0.0,0.0,0.0,0.88,0.0,0.52,6
6899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
6900,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0
6901,0.01,0.0,0.0,0.0,0.11,0.0,0.0,6
6902,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
6903,0.09,0.0,0.0,0.48,0.0,0.0,0.0,3
6904,0.0,0.0,0.0,0.18,0.0,0.0,0.01,3
6905,0.0,0.0,0.32,0.0,0.03,0.0,0.02,6
6906,0.0,0.0,0.0,0.06,0.01,0.0,0.0,4
6907,0.0,0.0,0.0,0.0,0.06,0.0,0.0,3
6908,0.03,0.0,0.0,0.0,0.0,0.0,0.0,2
6909,0.0,0.0,0.0,0.0,0.13,0.0,0.0,2
6910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6911,0.0,0.0,0.0,0.0,1.0,0.03,0.0,5
6912,0.0,0.0,0.09,0.0,0.0,0.0,0.0,2
6913,0.01,0.0,0.0,0.0,0.0,0.0,0.24,4
6914,0.0,0.0,0.0,0.0,0.0,0.0,0.02,6
6915,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4
6916,0.0,0.0,0.85,0.0,0.01,0.0,0.0,2
6917,0.0,0.0,0.0,0.05,0.23,0.45,0.0,5
6918,0.0,0.0,0.0,0.0,0.53,0.0,0.0,4
6919,0.01,0.0,0.0,0.0,0.56,0.0,0.01,4
6920,0.01,0.0,0.0,0.03,0.0,0.0,0.0,3
6921,0.09,0.0,0.01,0.0,0.59,0.0,0.0,4
6922,0.0,0.0,0.0,0.0,0.08,0.0,0.0,3
6923,0.11,0.0,0.01,0.43,0.0,0.0,0.6,0
6924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6925,0.21,0.0,0.0,0.0,0.0,0.0,0.13,6
6926,0.0,0.0,0.0,0.0,0.8,0.0,0.0,4
6927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
6928,0.0,0.0,0.99,0.0,0.0,0.0,0.0,2
6929,0.45,0.09,0.3,0.43,0.5,0.29,0.65,6
6930,0.0,0.0,0.9,0.0,0.68,0.0,0.0,0
6931,0.02,0.0,0.02,0.0,0.03,0.0,0.02,0
6932,0.0,0.0,0.0,0.0,1.0,0.33,0.0,5
6933,0.93,0.0,0.0,0.0,0.0,0.0,0.0,2
6934,0.0,0.0,0.0,0.0,0.03,0.0,0.09,4
6935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6937,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4
6938,0.13,0.0,0.26,0.19,0.32,0.04,0.05,2
6939,0.13,0.0,0.07,0.04,0.46,0.07,0.09,4
6940,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0
6941,0.0,0.0,0.99,0.01,0.0,0.0,0.0,4
6942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6943,0.0,0.0,0.0,0.88,0.0,0.0,0.0,3
6944,0.0,0.0,0.0,0.36,0.0,0.0,0.0,3
6945,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0
6946,0.0,0.0,0.0,0.01,0.01,0.0,0.03,6
6947,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0
6948,0.03,0.0,0.01,0.0,0.1,0.0,0.1,4
6949,0.08,0.0,0.0,0.0,0.44,0.0,0.48,6
6950,0.15,0.0,0.0,0.03,0.05,0.02,0.15,6
6951,0.04,0.0,0.01,0.02,0.52,0.04,0.02,5
6952,0.0,0.0,0.0,0.0,0.97,0.0,0.0,4
6953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
6956,0.0,0.0,0.0,0.47,0.0,0.0,0.0,3
6957,0.64,0.0,0.01,0.29,0.2,0.0,0.14,4
6958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6960,0.04,0.0,0.06,0.0,0.04,0.0,0.0,6
6961,0.04,0.0,0.0,0.88,0.0,0.02,0.0,3
6962,0.0,0.0,0.0,0.0,0.48,0.0,0.04,2
6963,0.02,0.0,0.03,0.3,0.08,0.0,0.0,4
6964,0.01,0.0,0.01,0.01,0.02,0.0,0.02,4
6965,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2
6966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6967,0.0,0.0,0.32,0.73,0.93,0.0,0.0,4
6968,0.03,0.0,0.0,0.02,0.02,0.03,0.02,5
6969,0.15,0.0,0.0,0.0,0.0,0.0,0.02,0
6970,0.0,0.0,0.0,0.01,0.01,0.0,0.0,3
6971,0.0,0.0,0.0,0.02,0.0,0.0,0.0,3
6972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6973,0.02,0.0,0.0,0.99,0.0,0.0,0.0,3
6974,0.45,0.09,0.3,0.43,0.5,0.29,0.65,4
6975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
6976,0.0,0.0,0.94,0.0,0.0,0.0,0.0,2
6977,0.08,0.01,0.08,0.0,0.06,0.19,0.27,5
6978,0.01,0.0,0.34,0.28,0.16,0.0,0.0,3
6979,0.0,0.0,0.0,0.85,0.0,0.0,0.0,3
6980,0.02,0.0,0.0,0.38,0.01,0.0,0.0,3
6981,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
6982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6984,0.12,0.0,0.02,0.0,0.0,0.0,0.0,2
6985,0.0,0.0,0.0,0.04,0.32,0.0,0.0,3
6986,0.0,0.0,0.0,0.83,0.0,0.0,0.0,3
6987,0.0,0.0,1.0,0.0,0.19,0.0,0.0,0
6988,0.0,0.0,0.03,0.0,0.63,0.0,0.0,4
6989,0.0,0.0,0.0,0.0,0.03,0.0,0.91,6
6990,0.01,0.0,0.03,0.0,0.01,0.0,0.0,2
6991,0.01,0.0,0.0,0.45,0.02,0.0,0.0,3
6992,0.21,0.0,0.0,0.0,0.02,0.0,0.0,4
6993,0.0,0.0,0.19,0.0,0.01,0.0,0.0,2
6994,0.0,0.0,0.0,0.0,0.01,0.0,0.05,4
6995,0.0,0.0,0.01,0.03,0.03,0.0,0.0,2
6996,0.0,0.0,0.9,0.0,0.0,0.0,0.0,3
6997,0.41,0.0,0.05,0.09,0.22,0.08,0.41,6
6998,0.0,0.0,0.06,0.0,0.04,0.0,0.0,4
6999,0.13,0.0,0.0,0.0,0.02,0.0,0.13,0
7000,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4
7001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
7002,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4
7003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7004,0.0,0.0,0.0,0.3,0.03,0.0,0.0,3
7005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7006,0.0,0.0,0.03,0.0,0.08,1.0,0.0,5
7007,0.0,0.0,0.0,0.0,0.0,0.0,0.08,6
7008,0.39,0.0,0.01,0.0,0.0,0.0,0.0,0
7009,0.0,0.0,0.88,0.0,0.0,0.0,0.0,2
7010,0.01,0.0,0.0,0.75,0.0,0.0,0.01,3
7011,0.06,0.0,0.0,0.04,0.0,0.0,0.0,3
7012,0.0,0.0,0.01,0.0,0.03,0.0,0.0,4
7013,0.0,0.0,0.0,0.0,0.07,0.0,0.0,5
7014,0.04,0.0,0.0,0.94,0.01,0.0,0.03,3
7015,0.02,0.0,0.01,0.0,0.0,0.0,0.02,2
7016,0.0,0.0,0.0,0.0,0.28,0.0,0.0,3
7017,0.45,0.09,0.3,0.43,0.5,0.29,0.65,6
7018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7019,0.0,0.0,0.03,0.82,0.0,0.0,0.0,4
7020,0.45,0.09,0.3,0.43,0.5,0.29,0.65,4
7021,0.45,0.0,0.99,0.0,0.0,0.0,0.0,2
7022,0.03,0.0,0.0,0.0,0.07,0.01,0.01,0
7023,0.0,0.0,0.0,0.0,0.4,0.87,0.0,5
7024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6
7025,0.01,0.0,0.0,0.0,0.0,0.0,0.01,3
7026,0.0,0.0,0.19,0.0,0.02,0.0,0.0,4
7027,0.0,0.0,0.0,0.0,0.0,0.33,0.0,5
7028,0.0,0.0,0.42,0.03,0.04,0.0,0.0,0
7029,0.0,0.0,0.04,0.0,0.0,0.0,1.0,6
7030,0.01,0.0,0.0,0.0,0.17,0.0,0.01,4
7031,0.0,0.0,0.0,0.0,0.82,0.0,0.0,4
7032,0.0,0.0,0.0,0.19,0.0,0.0,0.0,3
7033,0.07,0.0,0.0,0.0,0.0,0.0,0.02,6
7034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
7035,0.18,0.0,0.03,0.01,0.01,0.0,0.15,6
7036,0.0,0.0,0.03,0.0,0.0,0.0,0.0,2
7037,0.01,0.0,0.01,0.81,0.16,0.04,0.0,3
